time,MP2.5,temperature_2m,relative_humidity_2m,mes,hora,dia_semana,MP2.5_imputado_media,precipitation,wind_speed_10m,target_24h,PM2.5_lag_1h,PM2.5_lag_3h,PM2.5_lag_6h,PM2.5_lag_12h,PM2.5_lag_24h,PM2.5_rolling_mean_3h,PM2.5_rolling_mean_6h,PM2.5_rolling_mean_12h,PM2.5_rolling_mean_24h,PM2.5_rolling_std_24h,is_weekend
2016-10-19 05:00:00+00:00,23.25,20.051,96.947365,10,5,2,1,0.0,2.1897945,15.88888888888889,24.666666666666668,23.33333333333333,17.46153846153846,21.846153846153847,8.0,24.0,22.22970085470085,22.579594017094013,17.26621989121989,6.251327680231763,0
2016-10-19 06:00:00+00:00,20.416666666666668,19.801,96.040276,10,6,2,1,0.0,4.896529,17.11111111111111,23.25,24.0,18.83333333333333,24.46153846153846,10.0,23.972222222222214,23.194444444444443,22.6965811965812,17.901636557886558,6.039982499833047,0
2016-10-19 07:00:00+00:00,18.83333333333333,19.451,95.13363,10,7,2,1,0.0,5.5887027,18.33333333333333,20.416666666666668,24.666666666666668,25.08333333333333,23.53846153846154,8.0,22.77777777777777,23.45833333333333,22.359508547008545,18.335664335664337,5.817665493360318,0
2016-10-19 08:00:00+00:00,17.083333333333332,19.451,94.24469,10,8,2,1,0.0,6.130579,17.88888888888889,18.83333333333333,23.25,23.33333333333333,24.57692307692308,16.0,20.833333333333325,22.416666666666668,21.96741452991453,18.787053224553222,5.385051782505189,0
2016-10-19 09:00:00+00:00,17.333333333333332,19.401001,94.24255,10,9,2,1,0.0,7.9526596,17.77777777777778,17.083333333333332,20.416666666666668,24.0,23.46153846153846,8.0,18.77777777777777,21.375,21.342948717948715,18.83219211344211,5.365177971983522,0
2016-10-19 10:00:00+00:00,15.25,21.351,88.382805,10,10,2,1,0.0,5.4119864,16.333333333333332,17.333333333333332,18.83333333333333,24.666666666666668,19.692307692307693,9.0,17.74999999999999,20.26388888888889,20.832264957264957,19.221081002331,4.860392985832915,0
2016-10-19 11:00:00+00:00,11.333333333333334,24.151001,79.35047,10,11,2,1,0.0,6.489992,12.555555555555555,15.25,17.083333333333332,23.25,17.46153846153846,10.0,16.555555555555546,18.694444444444443,20.462072649572647,19.48149766899767,4.438027581713147,0
2016-10-19 12:00:00+00:00,13.454545454545457,27.051,69.31776,10,12,2,1,0.0,6.849467,11.77777777777778,11.333333333333334,17.333333333333332,20.416666666666668,18.83333333333333,10.363636363636363,14.638888888888884,16.708333333333332,19.95138888888889,19.537053224553222,4.320978918318829,0
2016-10-19 13:00:00+00:00,14.545454545454543,29.201,60.038704,10,13,2,1,0.0,5.4477882,13.444444444444445,13.454545454545457,15.25,18.83333333333333,25.08333333333333,15.5,13.345959595959592,15.547979797979798,19.503156565656564,19.6658411033411,4.074720608888359,0
2016-10-19 14:00:00+00:00,15.454545454545457,30.551,53.865406,10,14,2,1,0.0,4.0249224,13.11111111111111,14.545454545454543,11.333333333333334,17.083333333333332,23.33333333333333,15.416666666666666,13.111111111111104,14.833333333333334,18.625,19.62606837606837,4.121540269594004,0
2016-10-19 15:00:00+00:00,13.636363636363637,31.351,50.67158,10,15,2,1,0.0,2.2768397,14.11111111111111,15.454545454545457,13.454545454545457,17.333333333333332,24.0,16.23076923076923,14.48484848484848,14.561868686868683,17.968434343434343,19.62764665889666,4.119865169857909,0
2016-10-19 16:00:00+00:00,13.090909090909092,31.701,50.44848,10,16,2,1,0.0,1.1384199,11.666666666666666,13.636363636363637,14.545454545454543,15.25,24.666666666666668,16.923076923076923,14.54545454545454,13.945707070707073,17.10479797979798,19.519546425796428,4.245006721736118,0
2016-10-19 17:00:00+00:00,19.09090909090909,31.501,51.97906,10,17,2,1,0.0,0.5091169,11.333333333333334,13.090909090909092,15.454545454545457,11.333333333333334,23.25,21.846153846153847,14.060606060606055,13.585858585858588,16.140151515151516,19.359872766122766,4.415563952347179,0
2016-10-19 18:00:00+00:00,21.63636363636364,30.301,56.00868,10,18,2,1,2.2,2.0991426,14.444444444444445,19.09090909090909,13.636363636363637,13.454545454545457,20.416666666666668,24.46153846153846,15.272727272727266,14.87878787878788,15.793560606060607,19.2450709013209,4.383814876342376,0
2016-10-19 19:00:00+00:00,23.7,31.451,50.38423,10,19,2,1,0.2,6.792466,17.77777777777778,21.63636363636364,13.090909090909092,14.545454545454543,18.83333333333333,23.53846153846154,17.939393939393934,16.242424242424246,15.89520202020202,19.127355283605283,4.274211526316885,0
2016-10-19 20:00:00+00:00,21.0,29.901001,59.647232,10,20,2,1,0.0,8.654986,21.33333333333333,23.7,19.09090909090909,15.454545454545457,17.083333333333332,24.57692307692308,21.47575757575757,17.76818181818182,16.300757575757576,19.134086052836054,4.281580721820718,0
2016-10-19 21:00:00+00:00,18.0,27.301,73.96172,10,21,2,1,0.0,10.144082,17.666666666666668,21.0,21.63636363636364,13.636363636363637,17.333333333333332,23.46153846153846,22.11212121212121,18.69242424242424,16.627146464646465,18.98504759129759,4.1439244729182025,0
2016-10-19 22:00:00+00:00,17.1,25.201,86.050804,10,22,2,1,0.0,9.826088,18.22222222222222,18.0,23.7,13.090909090909092,15.25,19.692307692307693,20.899999999999995,19.41969696969697,16.682702020202022,18.757483488733488,4.035963486088501,0
2016-10-19 23:00:00+00:00,16.9,23.801,93.57106,10,23,2,1,0.5,8.0899935,15.11111111111111,17.1,21.0,19.09090909090909,11.333333333333334,17.46153846153846,18.7,20.08787878787879,16.836868686868687,18.64947066822067,4.044536743302569,0
2016-10-20 00:00:00+00:00,20.33333333333333,23.101,96.72187,10,0,3,1,0.0,6.6185193,14.555555555555555,16.9,18.0,21.63636363636364,13.454545454545457,18.83333333333333,17.333333333333325,19.722727272727276,17.300757575757576,18.626073232323236,4.053322351148706,0
2016-10-20 01:00:00+00:00,19.88888888888889,22.751,98.19537,10,1,3,1,0.0,6.28713,18.55555555555556,20.33333333333333,17.1,23.7,14.545454545454543,25.08333333333333,18.111111111111104,19.50555555555556,17.873989898989898,18.688573232323236,4.06819444084724,0
2016-10-20 02:00:00+00:00,15.333333333333334,22.551,98.192665,10,2,3,1,0.0,9.107359,16.88888888888889,19.88888888888889,16.9,21.0,15.454545454545457,23.33333333333333,19.04074074074073,18.87037037037037,18.31927609427609,18.47213804713805,3.845258393404439,0
2016-10-20 03:00:00+00:00,19.0,22.251,98.78919,10,3,3,1,0.0,12.397806,18.88888888888889,15.333333333333334,20.33333333333333,18.0,13.636363636363637,24.0,18.518518518518512,17.925925925925927,18.309175084175084,18.138804713804717,3.7511301910299495,0
2016-10-20 04:00:00+00:00,18.33333333333333,22.301,97.29476,10,4,3,1,0.0,9.449572,16.555555555555557,19.0,19.88888888888889,17.1,13.090909090909092,24.666666666666668,18.074074074074066,18.09259259259259,18.75614478114478,17.93047138047138,3.544615437549808,0
2016-10-20 05:00:00+00:00,15.88888888888889,22.201,97.29275,10,5,3,1,0.0,5.495161,15.22222222222222,18.33333333333333,15.333333333333334,16.9,19.09090909090909,23.25,17.555555555555546,18.298148148148147,19.193013468013465,17.666582491582492,3.244349886814505,0
2016-10-20 06:00:00+00:00,17.11111111111111,21.951,98.184555,10,6,3,1,0.0,5.904439,18.444444444444443,15.88888888888889,19.0,20.33333333333333,21.63636363636364,20.416666666666668,17.740740740740733,18.12962962962963,18.92617845117845,17.35986952861953,3.034736845534676,0
2016-10-20 07:00:00+00:00,18.33333333333333,20.351,96.9542,10,7,3,1,0.0,10.739832,19.444444444444443,17.11111111111111,18.33333333333333,19.88888888888889,23.7,18.83333333333333,17.111111111111104,17.59259259259259,18.549074074074078,17.222138047138046,2.964162984291244,0
2016-10-20 08:00:00+00:00,17.88888888888889,20.451,96.059425,10,8,3,1,0.0,9.826088,22.11111111111111,18.33333333333333,15.88888888888889,15.333333333333334,21.0,17.083333333333332,17.111111111111104,17.333333333333332,18.10185185185185,17.201304713804713,2.9540864738771666,0
2016-10-20 09:00:00+00:00,17.77777777777778,20.551,95.17322,10,9,3,1,0.0,9.826088,19.11111111111111,17.88888888888889,17.11111111111111,19.0,18.0,17.333333333333332,17.777777777777768,17.759259259259256,17.84259259259259,17.23486952861953,2.957262504827022,0
2016-10-20 10:00:00+00:00,16.333333333333332,22.001,88.98548,10,10,3,1,0.0,10.966713,16.555555555555557,17.77777777777778,18.33333333333333,18.33333333333333,17.1,15.25,17.99999999999999,17.555555555555554,17.824074074074073,17.253388047138046,2.9592967643621133,0
2016-10-20 11:00:00+00:00,12.555555555555555,24.351,80.11518,10,11,3,1,0.0,11.792404,12.0,16.333333333333332,17.88888888888889,15.88888888888889,16.9,11.333333333333334,17.333333333333325,17.22222222222222,17.760185185185183,17.298526936026935,2.9355770883362533,0
2016-10-20 12:00:00+00:00,11.77777777777778,26.851,72.10087,10,12,3,1,0.0,12.783802,12.11111111111111,12.555555555555555,17.77777777777778,17.11111111111111,20.33333333333333,13.454545454545457,15.555555555555548,16.666666666666668,17.398148148148145,17.349452861952862,2.836524935749723,0
2016-10-20 13:00:00+00:00,13.444444444444445,29.101,63.62249,10,13,3,1,0.0,12.55879,12.0,11.77777777777778,16.333333333333332,18.33333333333333,19.88888888888889,14.545454545454543,13.555555555555548,15.777777777777777,16.685185185185187,17.279587542087544,2.954813368470036,0
2016-10-20 14:00:00+00:00,13.11111111111111,30.451,57.26439,10,14,3,1,0.0,10.144082,12.333333333333334,13.444444444444445,12.555555555555555,17.88888888888889,15.333333333333334,15.454545454545457,12.592592592592586,14.962962962962964,16.14814814814815,17.233712121212122,3.007190925327828,0
2016-10-20 15:00:00+00:00,14.11111111111111,31.051,54.65822,10,15,3,1,0.0,5.991594,11.444444444444445,13.11111111111111,11.77777777777778,17.77777777777778,19.0,13.636363636363637,12.777777777777771,14.166666666666666,15.962962962962962,17.136069023569025,3.103960456689338,0
2016-10-20 16:00:00+00:00,11.666666666666666,30.151001,59.158394,10,16,3,1,1.1,3.671294,16.77777777777778,14.11111111111111,13.444444444444445,16.333333333333332,18.33333333333333,13.090909090909092,13.555555555555548,13.555555555555555,15.555555555555555,17.155850168350167,3.0821235156404594,0
2016-10-20 17:00:00+00:00,11.333333333333334,28.851,65.74491,10,17,3,1,3.2,4.072935,21.444444444444443,11.666666666666666,13.11111111111111,12.555555555555555,15.88888888888889,19.09090909090909,12.962962962962957,12.77777777777778,14.999999999999998,17.096506734006734,3.1760724551310107,0
2016-10-20 18:00:00+00:00,14.444444444444445,27.251,73.72855,10,18,3,1,2.0,5.3517847,26.0,11.333333333333334,14.11111111111111,11.77777777777778,17.11111111111111,21.63636363636364,12.37037037037036,12.574074074074074,14.620370370370368,16.773274410774413,3.354037548568724,0
2016-10-20 19:00:00+00:00,17.77777777777778,27.901001,67.17923,10,19,3,1,0.3,1.609969,22.88888888888889,14.444444444444445,11.666666666666666,13.444444444444445,18.33333333333333,23.7,12.481481481481476,13.01851851851852,14.398148148148149,16.473611111111108,3.219227014537044,0
2016-10-20 20:00:00+00:00,21.33333333333333,26.701,74.314285,10,20,3,1,0.0,3.4152596,23.22222222222222,17.77777777777778,11.333333333333334,13.11111111111111,17.88888888888889,21.0,14.518518518518512,13.74074074074074,14.351851851851851,16.22685185185185,2.846641883435263,0
2016-10-20 21:00:00+00:00,17.666666666666668,24.951,81.932144,10,21,3,1,0.9,9.904906,20.11111111111111,21.33333333333333,14.444444444444445,14.11111111111111,17.77777777777778,18.0,17.851851851851844,15.111111111111107,14.638888888888888,16.24074074074074,2.871646176393197,0
2016-10-20 22:00:00+00:00,18.22222222222222,23.501,87.749176,10,22,3,1,0.8,9.0645685,16.555555555555557,17.666666666666668,17.77777777777778,11.666666666666666,16.333333333333332,17.1,18.92592592592592,15.703703703703702,14.629629629629632,16.22685185185185,2.8635621819712216,0
2016-10-20 23:00:00+00:00,15.11111111111111,23.301,88.814545,10,23,3,1,0.0,9.726664,14.0,18.22222222222222,21.33333333333333,11.333333333333334,12.555555555555555,16.9,19.074074074074066,16.796296296296294,14.787037037037038,16.273611111111112,2.887502105829196,0
2016-10-21 00:00:00+00:00,14.555555555555555,23.101,91.56047,10,0,4,1,0.0,8.654987,15.5,15.11111111111111,17.666666666666668,14.444444444444445,11.77777777777778,20.33333333333333,16.999999999999993,17.425925925925924,15.0,16.199074074074073,2.893711909801901,0
2016-10-21 01:00:00+00:00,18.55555555555556,22.651001,93.51701,10,1,4,1,0.0,8.404285,16.9,14.555555555555555,18.22222222222222,17.77777777777778,13.444444444444445,19.88888888888889,15.962962962962957,17.444444444444443,15.23148148148148,15.958333333333334,2.77261597699373,0
2016-10-21 02:00:00+00:00,16.88888888888889,22.401001,93.50519,10,2,4,1,0.0,11.525623,23.4,18.55555555555556,15.11111111111111,21.33333333333333,13.11111111111111,15.333333333333334,16.074074074074066,17.574074074074076,15.65740740740741,15.902777777777777,2.7029163590099503,0
2016-10-21 03:00:00+00:00,18.88888888888889,22.001,94.35191,10,3,4,1,0.0,11.440978,18.5,16.88888888888889,14.555555555555555,17.666666666666668,14.11111111111111,19.0,16.66666666666666,16.833333333333336,15.972222222222223,15.967592592592592,2.7073148297542176,0
2016-10-21 04:00:00+00:00,16.555555555555557,21.701,95.21412,10,4,4,1,0.0,11.874544,16.6,18.88888888888889,18.55555555555556,18.22222222222222,11.666666666666666,18.33333333333333,18.111111111111104,17.037037037037038,16.37037037037037,15.962962962962962,2.7019935914812048,0
